user_id,target_index,reason,confidence,n_raw,n_val,changed_flag,n_removed,n_added,jaccard,gt_match_raw,gt_match_val,gt_match_delta,act_raw,act_val,act_delta,spec_raw,spec_val,spec_delta,spec_removed,spec_survived,removed_concepts,added_concepts
AE25F3ZMOTFJXLDQLN4JFAQ2GYSA,5,exploration,0.55,2,1,1,1,0,0.5,0.0,0.0,0.0,6.0,12.0,6.0,3.4521,2.5241,-0.928,4.3801,2.5241,category:suspense,
AE25F77AIAQHISUZHJ6WD4KNJPCQ,5,budget_shift,0.75,1,1,0,0,0,1.0,0.0,0.0,0.0,6.0,6.0,0.0,2.8168,2.8168,0.0,0.0,2.8168,,
AE25FAF5YEO56LWM5RZPP43G4C3Q,6,exploration,0.55,2,2,0,0,0,1.0,0.0,0.0,0.0,10.5,10.5,0.0,2.6704,2.6704,0.0,0.0,2.6704,,
AE25FCNGPUPZINSRZ4D3Z3E7GCQA,5,unknown,0.0,3,1,1,2,0,0.3333,0.0,0.0,0.0,30.0,36.0,6.0,1.4322,1.1108,-0.3214,1.5929,1.1108,format:multiple_formats;price_band:mid,
AE25FHEKVVLFH6N6I6FEGDJXR3GQ,51,budget_shift,0.85,2,1,1,1,0,0.5,0.0,0.0,0.0,4.0,8.0,4.0,3.4574,2.8168,-0.6406,4.098,2.8168,category:science_fiction_&_fantasy,
AE25FKYQWD72G7BMOORMYWYNLRTA,7,exploration,0.65,2,1,1,1,0,0.5,0.0,0.0,0.0,1.5,3.0,1.5,5.0699,4.3801,-0.6897,5.7596,4.3801,category:emotional,
AE25FTQOFYLPVJJ3RN5KNDKCSKRQ,10,exploration,0.65,2,0,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4261,0.0,-5.4261,5.4261,0.0,category:christmas;category:holidays_&_seasonal,
AE25GABDHPHF6KPZINX7Y45Q47HQ,50,task_focus,0.85,3,2,1,1,0,0.6667,0.0,0.0,0.0,4.0,6.0,2.0,3.5306,2.943,-0.5876,4.7058,2.943,category:action,
AE25GGNWBDFS7AV46C2W34APJBUQ,27,exploration,0.65,2,0,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3516,0.0,-7.3516,7.3516,0.0,category:exciting;category:sophisticated,
AE25GU3LWQGZJN4NNT5GWAGBN2KA,6,exploration,0.65,2,2,0,0,0,1.0,0.0,0.0,0.0,4.0,4.0,0.0,3.3301,3.3301,0.0,0.0,3.3301,,
AE25GY4XWYUAQ7W625M623TF57AQ,5,aligned,0.55,1,1,0,0,0,1.0,1.0,1.0,0.0,52.0,52.0,0.0,0.6173,0.6173,0.0,0.0,0.6173,,
AE25GZZNAIMNCEMYGO54YNTJGRZQ,6,exploration,0.65,2,1,1,1,0,0.5,0.0,0.0,0.0,3.0,6.0,3.0,3.9855,3.5909,-0.3946,4.3801,3.5909,category:suspense,
AE25H4NVYIKREPUG4K3V44XCWOJA,5,aligned,0.55,1,1,0,0,0,1.0,1.0,1.0,0.0,50.0,50.0,0.0,0.6173,0.6173,0.0,0.0,0.6173,,
AE25HBZVGFMA7ZO4OPTMOIW2PZBA,5,aligned,0.55,1,1,0,0,0,1.0,1.0,1.0,0.0,57.0,57.0,0.0,0.6173,0.6173,0.0,0.0,0.6173,,
AE25HMXVSYFQS6YFWVSPX23DSP5Q,7,exploration,0.65,2,1,1,1,0,0.5,0.0,0.0,0.0,3.5,7.0,3.5,4.4914,3.0693,-1.4221,5.9135,3.0693,category:hbo,
AE25HNFLPLF436DFGELZTZI7OFRA,7,exploration,0.55,2,2,0,0,0,1.0,0.0,0.0,0.0,6.5,6.5,0.0,2.7967,2.7967,0.0,0.0,2.7967,,
AE25I3KCAVOUGGSD73RMSTQMTRRQ,9,exploration,0.65,2,1,1,1,0,0.5,0.0,0.0,0.0,1.0,2.0,1.0,4.1811,3.9821,-0.199,4.3801,3.9821,category:suspense,
AE25IIUHBAPBQQRZF5BWCUHKQ4WQ,9,exploration,0.55,2,1,1,1,0,0.5,0.0,0.0,0.0,4.5,9.0,4.5,4.3053,2.5241,-1.7812,6.0865,2.5241,category:unscripted,
AE25ILQS7TEUNUZD7BT2AQ4QYA5Q,7,aligned,0.7,2,2,0,0,0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,4.2853,4.2853,0.0,0.0,4.2853,,
AE25IX5KUX3CMQTH5RBIQLALGZ7Q,6,exploration,0.65,2,1,1,1,0,0.5,0.0,0.0,0.0,0.5,1.0,0.5,6.2417,5.2575,-0.9842,7.2259,5.2575,category:bleak,
AE25IZMXPRZBRGKYD3MTMWZBJGFA,17,exploration,0.65,2,2,0,0,0,1.0,0.0,0.0,0.0,3.5,3.5,0.0,3.2531,3.2531,0.0,0.0,3.2531,,
AE25JAPCMBLNIWDDEWY454PZOSZQ,8,aligned,0.55,1,1,0,0,0,1.0,1.0,1.0,0.0,53.0,53.0,0.0,0.6173,0.6173,0.0,0.0,0.6173,,
AE25JAU3XHZLNFMYDHQSXEPNPN4A,9,task_focus,0.85,1,1,0,0,0,1.0,0.0,0.0,0.0,10.0,10.0,0.0,2.8168,2.8168,0.0,0.0,2.8168,,
AE25JB5XGYQWD62KFMTRWOFMRT7Q,6,aligned,0.55,1,1,0,0,0,1.0,1.0,1.0,0.0,53.0,53.0,0.0,0.6173,0.6173,0.0,0.0,0.6173,,
AE25JDKCS7SIR74Q2M3SXSDRQVCA,6,budget_shift,0.75,2,1,1,1,0,0.5,0.0,0.0,0.0,1.0,2.0,1.0,4.1634,3.0693,-1.0941,5.2575,3.0693,category:romance,
AE25JK7SBV7IEZXHSUCCUGO4FOYQ,5,aligned,0.55,3,3,0,0,0,1.0,0.3333,0.3333,0.0,26.6667,26.6667,0.0,1.7696,1.7696,0.0,0.0,1.7696,,
AE25JOIQNJD7423NMFNHO4YIQNIQ,5,aligned,0.55,1,1,0,0,0,1.0,1.0,1.0,0.0,50.0,50.0,0.0,0.6173,0.6173,0.0,0.0,0.6173,,
AE25K5TWIFE445LW3AYDO6LMDRPA,8,exploration,0.65,2,2,0,0,0,1.0,0.0,0.0,0.0,9.0,9.0,0.0,2.6704,2.6704,0.0,0.0,2.6704,,
AE25KTZWVUDB6GZX4PCDP2ZWZGJA,6,exploration,0.65,2,0,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.996,0.0,-4.996,4.996,0.0,category:action_&_adventure;category:award_winners_in_movies_&_tv,
AE25LAEV4TIQXUIBSHLJURSQH45Q,11,exploration,0.65,2,1,1,1,0,0.5,0.0,0.0,0.0,2.5,5.0,2.5,4.022,3.0693,-0.9527,4.9746,3.0693,category:music_videos_&_concerts,
AE25LF7MTBVG4F4RHTOBOXJX763A,24,exploration,0.65,3,2,1,1,0,0.6667,0.0,0.0,0.0,3.6667,5.5,1.8333,4.4261,2.7967,-1.6294,7.6849,2.7967,category:oscar_central,
AE25LQ7T3QI7PFHSTLFEFUV3V4FQ,6,exploration,0.65,2,2,0,0,0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,4.1811,4.1811,0.0,0.0,4.1811,,
AE25LXCACCSA2YBLF6NMK7MKLCIA,36,aligned,0.65,2,2,0,0,0,1.0,0.0,0.0,0.0,5.5,5.5,0.0,3.4521,3.4521,0.0,0.0,3.4521,,
AE25LXUVHK6JXVDJ57S6PLF3P56A,6,task_focus,0.7,1,1,0,0,0,1.0,0.0,0.0,0.0,5.0,5.0,0.0,2.5241,2.5241,0.0,0.0,2.5241,,
AE25MCLKPMLNRASMSQDQVZN4QO3A,37,exploration,0.65,2,1,1,1,0,0.5,0.0,0.0,0.0,5.5,11.0,5.5,4.0126,2.5241,-1.4886,5.5012,2.5241,category:westerns,
AE25MCUKX4SIPOMIS3WO75EXQH6A,20,aligned,0.7,2,2,0,0,0,1.0,0.0,0.0,0.0,2.5,2.5,0.0,3.2531,3.2531,0.0,0.0,3.2531,,
AE25MINY74XBAC2LYMUXMR4P3F4A,5,aligned,0.65,3,3,0,0,0,1.0,0.3333,0.3333,0.0,27.0,27.0,0.0,1.7569,1.7569,0.0,0.0,1.7569,,
AE25MJXNW6C5SBWOTFT3SMXIIZMQ,25,exploration,0.75,2,2,0,0,0,1.0,0.0,0.0,0.0,3.5,3.5,0.0,3.4273,3.4273,0.0,0.0,3.4273,,
AE25MTMKYK5JWVWB2NQ3K7C2DUGA,6,exploration,0.65,2,2,0,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,6.7135,6.7135,0.0,0.0,6.7135,,
AE25N6MIM5QUCB2H6CCVXQY6AXLQ,13,exploration,0.65,2,2,0,0,0,1.0,0.5,0.5,0.0,7.0,7.0,0.0,2.943,2.943,0.0,0.0,2.943,,
AE25NPPNXR5TPN3TPAS5XLZQUWWQ,5,exploration,0.65,2,1,1,1,0,0.5,0.0,0.0,0.0,3.0,6.0,3.0,5.0329,2.5241,-2.5089,7.5418,2.5241,category:the_tragedies,
AE25NQAZI3725GZIL5FS52ZIKWKQ,5,budget_shift,0.7,2,2,0,0,0,1.0,0.0,0.0,0.0,6.5,6.5,0.0,2.6704,2.6704,0.0,0.0,2.6704,,
AE25NUAYOSFDQ6RDQRRRK2FWRV5Q,11,aligned,0.55,1,1,0,0,0,1.0,1.0,1.0,0.0,50.0,50.0,0.0,0.6173,0.6173,0.0,0.0,0.6173,,
AE25NY5YAZSNRDFFHCMA3PCOOWLA,7,aligned,0.55,1,1,0,0,0,1.0,1.0,1.0,0.0,52.0,52.0,0.0,0.6173,0.6173,0.0,0.0,0.6173,,
AE25O3JNB774WAN5IMASTJRV2WHA,9,aligned,0.55,1,1,0,0,0,1.0,1.0,1.0,0.0,62.0,62.0,0.0,0.6173,0.6173,0.0,0.0,0.6173,,
AE25ODV5EXU6ZOPN7RCCGGSQC63A,8,exploration,0.65,2,1,1,1,0,0.5,0.0,0.0,0.0,4.0,8.0,4.0,5.7145,2.8168,-2.8977,8.6122,2.8168,category:oscar_nominees,
AE25OGLIMCH5VSRFP6GXFJLHMSOQ,6,aligned,0.65,3,3,0,0,0,1.0,0.0,0.0,0.0,14.3333,14.3333,0.0,1.5616,1.5616,0.0,0.0,1.5616,,
AE25OH3EB6UBTHIKC7DDWUJXE7ZA,7,exploration,0.75,2,0,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5713,0.0,-6.5713,6.5713,0.0,category:gentle;category:international,
AE25OIFEXGJXRMELKII7QMO3GN6A,39,exploration,0.65,2,2,0,0,0,1.0,0.0,0.0,0.0,6.5,6.5,0.0,3.2022,3.2022,0.0,0.0,3.2022,,
AE25OYHYEKUORK2KR3ZEKRFIHENA,6,aligned,0.55,1,1,0,0,0,1.0,1.0,1.0,0.0,58.0,58.0,0.0,0.6173,0.6173,0.0,0.0,0.6173,,
AE25PF5PFWDAGY4YEZR3DYOSDURQ,6,exploration,0.65,2,1,1,1,0,0.5,0.0,0.0,0.0,3.0,6.0,3.0,4.8697,2.8168,-2.053,6.9227,2.8168,category:award_winners_in_movies_&_tv,
AE25PHP2O3USYDPR3HYKCMVEA7YQ,35,exploration,0.65,2,2,0,0,0,1.0,0.0,0.0,0.0,3.5,3.5,0.0,2.943,2.943,0.0,0.0,2.943,,
AE25PVIESHPDJCFWQ33SXIW5L5BA,10,aligned,0.65,1,1,0,0,0,1.0,1.0,1.0,0.0,59.0,59.0,0.0,0.6173,0.6173,0.0,0.0,0.6173,,
AE25PWALNHA3FZ76PCXWK5BEUOIQ,9,aligned,0.7,2,0,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4988,0.0,-5.4988,5.4988,0.0,category:classical;category:musicals_&_performing_arts,
AE25PWHQAHAQ6K5SBDALD4NUBRMQ,5,exploration,0.65,2,2,0,0,0,1.0,0.0,0.0,0.0,4.5,4.5,0.0,3.2038,3.2038,0.0,0.0,3.2038,,
AE25PWX4V6Y7FDCSUBQQLPY6D3XQ,7,exploration,0.65,2,0,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7448,0.0,-5.7448,5.7448,0.0,category:charming;category:romance,
AE25Q2QNU4CLCSIYA6ZVVGGEEM6A,5,aligned,0.55,1,1,0,0,0,1.0,0.0,0.0,0.0,52.0,52.0,0.0,0.6173,0.6173,0.0,0.0,0.6173,,
AE25QNX3KFGCXHIHK6CBVQ2USYMA,6,aligned,0.55,1,1,0,0,0,1.0,0.0,0.0,0.0,52.0,52.0,0.0,0.6173,0.6173,0.0,0.0,0.6173,,
AE25RGMDPLP76GGIEFHCVY6RRQGQ,5,task_focus,0.85,1,1,0,0,0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,5.5012,5.5012,0.0,0.0,5.5012,,
AE25TKQUJA5IMNNPR2GNVY6CY5IA,12,exploration,0.65,2,1,1,1,0,0.5,0.0,0.0,0.0,1.0,2.0,1.0,4.5245,2.8168,-1.7077,6.2322,2.8168,category:charming,
AE25TN75HM34U2FD43BQ5M27I4EQ,9,aligned,0.55,1,1,0,0,0,1.0,1.0,1.0,0.0,60.0,60.0,0.0,0.6173,0.6173,0.0,0.0,0.6173,,
AE25UNARITXYLMMUZAETFLUCA6OQ,9,exploration,0.65,2,1,1,1,0,0.5,0.0,0.0,0.0,0.5,1.0,0.5,5.0435,4.7058,-0.3377,5.3812,4.7058,category:musicals,
AE25UPOFUHB7MKDPERGBQU4REHLA,15,exploration,0.65,2,1,1,1,0,0.5,0.0,0.0,0.0,0.5,1.0,0.5,5.9725,4.8732,-1.0993,7.0718,4.8732,category:dreamlike,
AE25UWJC4C6K7ENUDCFNYH7I34RQ,6,exploration,0.75,1,1,0,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,3.5909,3.5909,0.0,0.0,3.5909,,
AE25UXYQS3RBJBA2TTPM4TTZCWPA,9,exploration,0.65,2,0,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9007,0.0,-4.9007,4.9007,0.0,category:action;category:mystery_&_thrillers,
AE25V37L2CEQEUCQEOF4VRIMTSYA,6,aligned,0.55,1,1,0,0,0,1.0,1.0,1.0,0.0,53.0,53.0,0.0,0.6173,0.6173,0.0,0.0,0.6173,,
AE25V3Q3S7M346D7EAS5WM2JCACQ,6,task_focus,0.7,1,1,0,0,0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,3.0693,3.0693,0.0,0.0,3.0693,,
AE25VDHDK32YQC4CWWYP2BVUNWDA,23,exploration,0.65,1,1,0,0,0,1.0,0.0,0.0,0.0,5.0,5.0,0.0,2.8168,2.8168,0.0,0.0,2.8168,,
AE25VLRVFKIJLTSPLHX6YCD76TAQ,5,aligned,0.55,1,1,0,0,0,1.0,1.0,1.0,0.0,60.0,60.0,0.0,0.6173,0.6173,0.0,0.0,0.6173,,
AE25VP5TU47S5VAAIHMOAWN67JBQ,17,budget_shift,0.7,1,1,0,0,0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,4.9703,4.9703,0.0,0.0,4.9703,,
AE25W2LYEMEDMORZGJAKOEZCKARA,22,task_focus,0.65,1,1,0,0,0,1.0,0.0,0.0,0.0,6.0,6.0,0.0,2.8168,2.8168,0.0,0.0,2.8168,,
AE25W53HDCWIF3S2C4YTBQJI4ZKQ,12,exploration,0.65,2,0,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6483,0.0,-5.6483,5.6483,0.0,category:historical;category:sports,
AE25W7OD3DFEEXN3M2DQOAOTMRRA,6,aligned,0.55,1,1,0,0,0,1.0,1.0,1.0,0.0,60.0,60.0,0.0,0.6173,0.6173,0.0,0.0,0.6173,,
AE25WA7EBPSL75RANIXDVUHTOUHA,9,budget_shift,0.75,2,2,0,0,0,1.0,0.0,0.0,0.0,3.5,3.5,0.0,3.1546,3.1546,0.0,0.0,3.1546,,
AE25WCPZS6OSD6E33MSJMPVLY6LA,6,aligned,0.55,1,1,0,0,0,1.0,1.0,1.0,0.0,49.0,49.0,0.0,0.6173,0.6173,0.0,0.0,0.6173,,
AE25WIGXGA24DYZ3B2RDRJEXSMKQ,5,aligned,0.55,1,1,0,0,0,1.0,1.0,1.0,0.0,54.0,54.0,0.0,0.6173,0.6173,0.0,0.0,0.6173,,
AE25WS5G5VQYYJ6O64PE654BEQZA,7,exploration,0.55,2,1,1,1,0,0.5,0.0,0.0,0.0,0.5,1.0,0.5,5.7565,5.2575,-0.4991,6.2556,5.2575,category:historical,
AE25WTAL5TFSNLX3ILBXZBQ44ZBA,6,aligned,0.55,1,1,0,0,0,1.0,1.0,1.0,0.0,59.0,59.0,0.0,0.6173,0.6173,0.0,0.0,0.6173,,
AE25WXUEC66FWLGMX223DBMWWN5Q,7,aligned,0.55,2,2,0,0,0,1.0,0.0,0.0,0.0,31.0,31.0,0.0,1.4832,1.4832,0.0,0.0,1.4832,,
AE25WYX4MIO2QS3HUPSPGDENQ5OQ,10,exploration,0.75,3,2,1,1,0,0.6667,0.0,0.0,0.0,3.0,4.5,1.5,3.6606,2.943,-0.7176,5.0957,2.943,category:mystery_&_thrillers,
AE25X5QK25C7E5YYDT5QWGOG2CTA,6,exploration,0.65,2,1,1,1,0,0.5,0.0,0.0,0.0,3.5,7.0,3.5,5.0329,2.5241,-2.5089,7.5418,2.5241,category:the_tragedies,
AE25XAQJU3TK7IUMWPS3SPMYS52Q,67,exploration,0.65,2,2,0,0,0,1.0,0.0,0.0,0.0,4.5,4.5,0.0,3.1546,3.1546,0.0,0.0,3.1546,,
AE25XEVFZIRWNKDG5TVUOP4YNUSA,5,exploration,0.65,2,2,0,0,0,1.0,0.0,0.0,0.0,6.0,6.0,0.0,3.6499,3.6499,0.0,0.0,3.6499,,
AE25XSF7FIEDFKZRIVCUURNDU4XA,5,aligned,0.55,1,1,0,0,0,1.0,1.0,1.0,0.0,57.0,57.0,0.0,0.6173,0.6173,0.0,0.0,0.6173,,
AE25XUGXUKHNNZWJXMRW755VO2LQ,25,aligned,0.65,3,3,0,0,0,1.0,0.0,0.0,0.0,27.6667,27.6667,0.0,1.5961,1.5961,0.0,0.0,1.5961,,
AE25XUX65CVMBJLJ7UUT4ZKF3RRA,6,aligned,0.55,1,1,0,0,0,1.0,1.0,1.0,0.0,53.0,53.0,0.0,0.6173,0.6173,0.0,0.0,0.6173,,
AE25Y73Y6ZN22ER3HRA4RMV3BLGQ,6,aligned,0.55,1,1,0,0,0,1.0,1.0,1.0,0.0,67.0,67.0,0.0,0.6173,0.6173,0.0,0.0,0.6173,,
AE25YBJ65OWRN2NLFZTZ6NHW4MOQ,24,exploration,0.65,2,2,0,0,0,1.0,0.0,0.0,0.0,3.5,3.5,0.0,3.8099,3.8099,0.0,0.0,3.8099,,
AE25YBZTMTCSDF5JUEXNTN4QLIRA,9,exploration,0.65,2,0,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1303,0.0,-4.1303,4.1303,0.0,category:horror;category:suspense,
AE25YDNFT2AI5FZH4CNPX45BGGKQ,17,exploration,0.65,2,2,0,0,0,1.0,0.0,0.0,0.0,3.5,3.5,0.0,4.3204,4.3204,0.0,0.0,4.3204,,
AE25YE7R2MAP4G3QFQDOR7F7ZSCA,6,aligned,0.55,1,1,0,0,0,1.0,1.0,1.0,0.0,59.0,59.0,0.0,0.6173,0.6173,0.0,0.0,0.6173,,
AE25YLRCU2NSAJOPEENYYD5BWMOQ,7,aligned,0.65,2,2,0,0,0,1.0,0.0,0.0,0.0,6.5,6.5,0.0,3.4521,3.4521,0.0,0.0,3.4521,,
AE25YMCOB2YOYENJ3WMK5JYHTWOA,6,aligned,0.55,1,1,0,0,0,1.0,0.0,0.0,0.0,61.0,61.0,0.0,0.6173,0.6173,0.0,0.0,0.6173,,
AE25Z2P2C627UEJDTGVHQBSUMVGQ,7,exploration,0.65,2,2,0,0,0,1.0,0.0,0.0,0.0,2.5,2.5,0.0,3.4273,3.4273,0.0,0.0,3.4273,,
AE25Z6OFEMZBQ5NDSRJZJPVZRJ7Q,12,aligned,0.55,1,1,0,0,0,1.0,1.0,1.0,0.0,48.0,48.0,0.0,0.6173,0.6173,0.0,0.0,0.6173,,
AE25ZBZKCPUBJEUKUDWSQ2DGB2IA,28,exploration,0.65,2,0,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.898,0.0,-5.898,5.898,0.0,category:animation;category:award_winners_in_movies_&_tv,
AE25ZG4MJBTOSZPWRBA27G3TWGMQ,5,aligned,0.55,1,1,0,0,0,1.0,1.0,1.0,0.0,48.0,48.0,0.0,0.6173,0.6173,0.0,0.0,0.6173,,
AE263RSXAOTB4DN6RDOX5CSJYMQQ,27,exploration,0.65,2,1,1,1,0,0.5,0.0,0.0,0.0,0.5,1.0,0.5,6.3957,4.7854,-1.6103,8.0061,4.7854,category:beautiful,
AE263SYSBBIDXV7QJBV4OPSAUD2Q,15,exploration,0.65,2,1,1,1,0,0.5,0.0,0.0,0.0,4.0,8.0,4.0,4.9579,2.5241,-2.4338,7.3917,2.5241,category:mother's_day_gift_ideas_in_movies_&_tv,
AE2642LGOUBSKI7KFSGPHRB2PRQQ,6,exploration,0.65,2,2,0,0,0,1.0,0.0,0.0,0.0,10.5,10.5,0.0,2.6704,2.6704,0.0,0.0,2.6704,,
AE2643HKBWNJDXI4IQBQCGLTRWHA,5,exploration,0.65,2,1,1,1,0,0.5,0.0,0.0,0.0,1.0,2.0,1.0,4.9707,3.9821,-0.9886,5.9594,3.9821,category:fox_tv,
AE26455ZB6RLBP3VJCKV75PELT6Q,6,exploration,0.65,2,1,1,1,0,0.5,0.0,0.0,0.0,0.5,1.0,0.5,4.9564,4.3801,-0.5762,5.5326,4.3801,category:adventure,
AE2646XLDLBLHXSNDR4AELVKYQUQ,10,task_focus,0.85,1,1,0,0,0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,2.8168,2.8168,0.0,0.0,2.8168,,
AE264CW2UNNOHSJNTLRDPGWUX43A,7,task_focus,0.85,1,1,0,0,0,1.0,0.0,0.0,0.0,5.0,5.0,0.0,3.5909,3.5909,0.0,0.0,3.5909,,
AE264FFUB4FPMKHS6TAS5CVMPCSQ,6,exploration,0.75,2,2,0,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,7.3038,7.3038,0.0,0.0,7.3038,,
AE26532QRUFX7USUODBWT5A6PRIQ,5,exploration,0.65,2,1,1,1,0,0.5,0.0,0.0,0.0,1.5,3.0,1.5,4.3329,3.8804,-0.4525,4.7854,3.8804,category:fantasy,
AE265EH7SIDBWFWOH7PZ4QELMM5A,11,budget_shift,0.85,2,2,0,0,0,1.0,0.0,0.0,0.0,6.0,6.0,0.0,2.6704,2.6704,0.0,0.0,2.6704,,
AE265LE77WHOHYVWOKL4ZSXMLYTQ,7,aligned,0.55,3,3,0,0,0,1.0,0.3333,0.3333,0.0,21.6667,21.6667,0.0,2.0203,2.0203,0.0,0.0,2.0203,,
AE265MPFEUTTD3UW536OAT5CO2OQ,9,exploration,0.65,2,2,0,0,0,1.0,0.0,0.0,0.0,4.0,4.0,0.0,4.4417,4.4417,0.0,0.0,4.4417,,
AE265Q54EXIYP2L4K22CRSDCDJFA,12,aligned,0.55,1,1,0,0,0,1.0,0.0,0.0,0.0,52.0,52.0,0.0,0.6173,0.6173,0.0,0.0,0.6173,,
AE265QMDL5NQO3I6QXGAGIBCMDHA,8,exploration,0.65,2,2,0,0,0,1.0,0.0,0.0,0.0,3.5,3.5,0.0,3.8445,3.8445,0.0,0.0,3.8445,,
AE265WZ6OFLWYFYXZIPS5RRRGRYA,5,aligned,0.55,1,1,0,0,0,1.0,1.0,1.0,0.0,59.0,59.0,0.0,0.6173,0.6173,0.0,0.0,0.6173,,
AE2664A7454MAY5BKXVMYGTQJD4A,5,aligned,0.55,1,1,0,0,0,1.0,1.0,1.0,0.0,56.0,56.0,0.0,0.6173,0.6173,0.0,0.0,0.6173,,
AE266AM2TCNPI3N36FFIWMA673QA,29,exploration,0.65,2,2,0,0,0,1.0,0.0,0.0,0.0,3.5,3.5,0.0,3.3994,3.3994,0.0,0.0,3.3994,,
AE266EJCTTTDUGDHST4E5WA55FDA,10,exploration,0.75,2,2,0,0,0,1.0,0.5,0.5,0.0,6.5,6.5,0.0,3.2022,3.2022,0.0,0.0,3.2022,,
AE266N6IJXAIIXDHUQGDY4GD5KSQ,20,exploration,0.65,2,1,1,1,0,0.5,0.0,0.0,0.0,3.0,6.0,3.0,3.2531,2.5241,-0.729,3.9821,2.5241,category:science_fiction,
AE266UKZUDBLSCOQ2XZ36QFTEW6Q,9,exploration,0.65,2,0,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5397,0.0,-7.5397,7.5397,0.0,category:contemplative;category:inspiring,
AE267EWOMH6533UL67V7QXNVROTA,12,exploration,0.65,2,2,0,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,3.9892,3.9892,0.0,0.0,3.9892,,
AE267RKV4MTLLVBKRPXSQFFUTEUQ,5,aligned,0.55,1,1,0,0,0,1.0,1.0,1.0,0.0,48.0,48.0,0.0,0.6173,0.6173,0.0,0.0,0.6173,,
AE267RRUC23QT35ZEKPWIMM534TQ,5,task_focus,0.85,1,1,0,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,5.3393,5.3393,0.0,0.0,5.3393,,
AE26AG2I3FQS4MGPMBQXM6S7IJQA,5,aligned,0.55,1,1,0,0,0,1.0,0.0,0.0,0.0,43.0,43.0,0.0,0.6173,0.6173,0.0,0.0,0.6173,,
AE26AGTXY6MNEVSZ4V4KTZ3GTVXQ,5,task_focus,0.75,1,1,0,0,0,1.0,1.0,1.0,0.0,8.0,8.0,0.0,2.8168,2.8168,0.0,0.0,2.8168,,
AE26ALQVE77RKKN2OYOXFHQADBGA,12,task_focus,0.75,3,1,1,2,0,0.3333,0.0,0.0,0.0,1.0,3.0,2.0,4.812,2.8168,-1.9952,5.8095,2.8168,category:adventure;category:unscripted,
AE26BEJRQAVRGFPXZAYAKYIQCHEA,5,exploration,0.65,2,1,1,1,0,0.5,0.0,0.0,0.0,0.5,1.0,0.5,5.1571,3.8804,-1.2766,6.4337,3.8804,category:dark,
AE26BEX77EKBWQDM3RJFGUJIARUQ,8,exploration,0.65,2,2,0,0,0,1.0,0.0,0.0,0.0,4.0,4.0,0.0,3.2038,3.2038,0.0,0.0,3.2038,,
AE26BKTUZLNKXFA657UXPDY7K7EQ,11,exploration,0.75,3,0,1,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5987,0.0,-7.5987,7.5987,0.0,category:award_winners_in_movies_&_tv;category:oscar_central;category:past_oscar_winners,
AE26BMD3RGSNXT7ZXYY373BMWQZA,5,exploration,0.65,2,0,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0612,0.0,-7.0612,7.0612,0.0,"category:arts,_entertainment,_and_culture;category:bold",
AE26BVYESOIE4ECRDKLAMZWKCFNQ,6,unknown,0.0,1,1,0,0,0,1.0,1.0,1.0,0.0,58.0,58.0,0.0,0.6173,0.6173,0.0,0.0,0.6173,,
AE26BWYJYIZOGIHDD4CK6BANWYLQ,5,task_focus,0.75,1,1,0,0,0,1.0,0.0,0.0,0.0,4.0,4.0,0.0,2.8168,2.8168,0.0,0.0,2.8168,,
AE26C4SNJHWFOBU6ZRHYAZNYR3EQ,5,task_focus,0.75,2,2,0,0,0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,3.9448,3.9448,0.0,0.0,3.9448,,
AE26C6Y2DKHLJSSSAQBNJUGF4OLA,7,exploration,0.65,2,2,0,0,0,1.0,0.0,0.0,0.0,6.0,6.0,0.0,2.6704,2.6704,0.0,0.0,2.6704,,
