user_id,target_index,reason,confidence,n_raw,n_val,changed_flag,n_removed,n_added,jaccard,gt_match_raw,gt_match_val,gt_match_delta,act_raw,act_val,act_delta,spec_raw,spec_val,spec_delta,spec_removed,spec_survived,removed_concepts,added_concepts
AE24MXGS7FJ22ZJJXWQQ4JKFJUJA,12,exploration,0.65,2,1,1,1,0,0.5,0.0,0.0,0.0,3.5,7.0,3.5,3.4521,2.5241,-0.928,4.3801,2.5241,category:suspense,
AE24NZTGBBLEVF2MK4IYVFU35TWQ,5,exploration,0.55,2,1,1,1,0,0.5,0.0,0.0,0.0,4.5,9.0,4.5,3.4521,2.5241,-0.928,4.3801,2.5241,category:suspense,
AE24OPR6KE4EXBGZ4DCKMASWAH7A,21,exploration,0.65,2,1,1,1,0,0.5,0.0,0.0,0.0,5.0,10.0,5.0,3.845,2.8168,-1.0282,4.8732,2.8168,category:animation,
AE24ORPSYRKSISEW4GYFFJDM2VTA,11,exploration,0.65,2,1,1,1,0,0.5,0.0,0.0,0.0,2.0,4.0,2.0,4.4256,3.5909,-0.8347,5.2604,3.5909,category:bbc,
AE24PCBYJPR74JI7WAPHETBBIAEA,60,exploration,0.65,2,0,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9881,0.0,-6.9881,6.9881,0.0,category:compelling;category:sensual,
AE24PO4CMV2J25EEXTKR33XZLLQQ,7,exploration,0.65,2,1,1,1,0,0.5,0.0,0.0,0.0,3.5,7.0,3.5,3.7963,2.8168,-0.9795,4.7758,2.8168,category:exercise_&_fitness,
AE24QLRI4AGJZ2NVC5UWRR5EZFHA,6,exploration,0.65,2,1,1,1,0,0.5,0.0,0.0,0.0,3.5,7.0,3.5,3.4521,2.5241,-0.928,4.3801,2.5241,category:suspense,
AE24QRZTBBBH22K2HECRMMTPGKIQ,13,exploration,0.65,3,2,1,1,0,0.6667,0.0,0.0,0.0,2.0,3.0,1.0,3.9842,3.5837,-0.4006,4.7854,3.5837,category:fantasy,
AE24RDCZI6XJFOQFAGXPQVMVHWJQ,11,exploration,0.65,2,0,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9243,0.0,-4.9243,4.9243,0.0,category:exercise_&_fitness;category:musicals_&_performing_arts,
AE24UXOBYIV4KKDTR776T3Y4QFIQ,48,exploration,0.55,1,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8804,0.0,-3.8804,3.8804,0.0,category:horror,
AE24WNKZZJ2UAHF3JV5LJJXNLSTQ,5,exploration,0.65,2,0,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2219,0.0,-7.2219,7.2219,0.0,category:christmas;category:timeless_holiday_favorites,
AE24X3ADFYQTHGMRRGQQ4HWODM7A,10,exploration,0.65,3,1,1,2,0,0.3333,0.0,0.0,0.0,2.3333,7.0,4.6667,5.9453,2.5241,-3.4212,7.6559,2.5241,category:abc_tv_shows;category:award_winners_in_movies_&_tv,
AE24XI5YKCF3JMCJ5KNSQVOXJUZQ,5,exploration,0.65,2,1,1,1,0,0.5,0.0,0.0,0.0,1.0,2.0,1.0,4.6432,5.5012,0.858,3.7852,5.5012,category:kids_&_family,
AE24XTKVTVHKK75BCXTOUQHHSUAA,8,exploration,0.65,2,1,1,1,0,0.5,0.5,1.0,0.5,0.5,1.0,0.5,6.2007,6.9754,0.7746,5.4261,6.9754,category:holidays_&_seasonal,
AE24YOUZLWRYLZARC52LZLJWN4BA,5,exploration,0.65,2,1,1,1,0,0.5,0.0,0.0,0.0,0.5,1.0,0.5,4.3777,4.9703,0.5925,3.7852,4.9703,category:kids_&_family,
AE24YXYV5ATWJAMUCGJXQLNAHSNA,6,exploration,0.65,2,0,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.248,0.0,-7.248,7.248,0.0,category:charming;category:sentimental,
AE2533EH3UCYZPX7BZXCGXAK4DHQ,15,exploration,0.65,2,0,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7448,0.0,-5.7448,5.7448,0.0,category:charming;category:romance,
AE2543GKZXG57GGGT7DM45QFOMGQ,5,exploration,0.65,2,1,1,1,0,0.5,0.5,1.0,0.5,4.0,8.0,4.0,4.2853,3.0693,-1.2159,5.5012,3.0693,category:westerns,
AE255OR3EPBLIDGZISLXJ6QEJS7Q,6,exploration,0.65,2,1,1,1,0,0.5,0.0,0.0,0.0,0.5,1.0,0.5,6.1239,6.7151,0.5912,5.5326,6.7151,category:adventure,
AE256V42W2CCCZGBORGD2I4B4GBA,5,exploration,0.55,2,1,1,1,0,0.5,0.0,0.0,0.0,0.5,1.0,0.5,4.6198,3.9821,-0.6377,5.2575,3.9821,category:romance,
AE257LEEYMWZ4LBMW73DNCZYVEYA,6,exploration,0.65,2,0,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3038,0.0,-7.3038,7.3038,0.0,category:award_winners_in_movies_&_tv;category:oscar_central,
AE25A5UEX3KAWUKGRUE6CEEIEIGQ,5,exploration,0.65,2,0,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7565,0.0,-5.7565,5.7565,0.0,category:historical;category:romance,
AE25BYSBS63V722ULGC2AKOMR7TQ,16,exploration,0.65,2,0,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7589,0.0,-5.7589,5.7589,0.0,category:adventure;category:compelling,
AE25D3KIEX2T6NUZMYBCTYXWMNFA,16,exploration,0.65,2,0,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.03,0.0,-5.03,5.03,0.0,category:eerie;category:horror,
AE25DKGT3NHOCVFTEBPN2CL5KBNQ,5,exploration,0.65,2,1,1,1,0,0.5,0.0,0.0,0.0,4.0,8.0,4.0,3.4521,2.5241,-0.928,4.3801,2.5241,category:suspense,
AE25ER3DYCBUBV6LF7BCNGPYVWVQ,5,exploration,0.55,2,1,1,1,0,0.5,0.0,0.0,0.0,2.5,5.0,2.5,3.845,2.8168,-1.0282,4.8732,2.8168,category:animation,
AE25EXEKPQDMNX2MNYID4OYBCBBQ,12,exploration,0.65,2,1,1,1,0,0.5,0.0,0.0,0.0,2.5,5.0,2.5,5.3716,3.0693,-2.3023,7.674,3.0693,category:sci_fi_channel,
AE25F3ZMOTFJXLDQLN4JFAQ2GYSA,5,exploration,0.55,2,1,1,1,0,0.5,0.0,0.0,0.0,6.0,12.0,6.0,3.4521,2.5241,-0.928,4.3801,2.5241,category:suspense,
AE25FKYQWD72G7BMOORMYWYNLRTA,7,exploration,0.65,2,1,1,1,0,0.5,0.0,0.0,0.0,1.5,3.0,1.5,5.0699,4.3801,-0.6897,5.7596,4.3801,category:emotional,
AE25FTQOFYLPVJJ3RN5KNDKCSKRQ,10,exploration,0.65,2,0,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4261,0.0,-5.4261,5.4261,0.0,category:christmas;category:holidays_&_seasonal,
AE25GGNWBDFS7AV46C2W34APJBUQ,27,exploration,0.65,2,0,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3516,0.0,-7.3516,7.3516,0.0,category:exciting;category:sophisticated,
AE25GZZNAIMNCEMYGO54YNTJGRZQ,6,exploration,0.65,2,1,1,1,0,0.5,0.0,0.0,0.0,3.0,6.0,3.0,3.9855,3.5909,-0.3946,4.3801,3.5909,category:suspense,
AE25HMXVSYFQS6YFWVSPX23DSP5Q,7,exploration,0.65,2,1,1,1,0,0.5,0.0,0.0,0.0,3.5,7.0,3.5,4.4914,3.0693,-1.4221,5.9135,3.0693,category:hbo,
AE25I3KCAVOUGGSD73RMSTQMTRRQ,9,exploration,0.65,2,1,1,1,0,0.5,0.0,0.0,0.0,1.0,2.0,1.0,4.1811,3.9821,-0.199,4.3801,3.9821,category:suspense,
AE25IIUHBAPBQQRZF5BWCUHKQ4WQ,9,exploration,0.55,2,1,1,1,0,0.5,0.0,0.0,0.0,4.5,9.0,4.5,4.3053,2.5241,-1.7812,6.0865,2.5241,category:unscripted,
AE25IX5KUX3CMQTH5RBIQLALGZ7Q,6,exploration,0.65,2,1,1,1,0,0.5,0.0,0.0,0.0,0.5,1.0,0.5,6.2417,5.2575,-0.9842,7.2259,5.2575,category:bleak,
AE25KTZWVUDB6GZX4PCDP2ZWZGJA,6,exploration,0.65,2,0,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.996,0.0,-4.996,4.996,0.0,category:action_&_adventure;category:award_winners_in_movies_&_tv,
AE25LAEV4TIQXUIBSHLJURSQH45Q,11,exploration,0.65,2,1,1,1,0,0.5,0.0,0.0,0.0,2.5,5.0,2.5,4.022,3.0693,-0.9527,4.9746,3.0693,category:music_videos_&_concerts,
AE25LF7MTBVG4F4RHTOBOXJX763A,24,exploration,0.65,3,2,1,1,0,0.6667,0.0,0.0,0.0,3.6667,5.5,1.8333,4.4261,2.7967,-1.6294,7.6849,2.7967,category:oscar_central,
AE25MCLKPMLNRASMSQDQVZN4QO3A,37,exploration,0.65,2,1,1,1,0,0.5,0.0,0.0,0.0,5.5,11.0,5.5,4.0126,2.5241,-1.4886,5.5012,2.5241,category:westerns,
AE25NPPNXR5TPN3TPAS5XLZQUWWQ,5,exploration,0.65,2,1,1,1,0,0.5,0.0,0.0,0.0,3.0,6.0,3.0,5.0329,2.5241,-2.5089,7.5418,2.5241,category:the_tragedies,
AE25ODV5EXU6ZOPN7RCCGGSQC63A,8,exploration,0.65,2,1,1,1,0,0.5,0.0,0.0,0.0,4.0,8.0,4.0,5.7145,2.8168,-2.8977,8.6122,2.8168,category:oscar_nominees,
AE25OH3EB6UBTHIKC7DDWUJXE7ZA,7,exploration,0.75,2,0,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5713,0.0,-6.5713,6.5713,0.0,category:gentle;category:international,
AE25PF5PFWDAGY4YEZR3DYOSDURQ,6,exploration,0.65,2,1,1,1,0,0.5,0.0,0.0,0.0,3.0,6.0,3.0,4.8697,2.8168,-2.053,6.9227,2.8168,category:award_winners_in_movies_&_tv,
AE25PWX4V6Y7FDCSUBQQLPY6D3XQ,7,exploration,0.65,2,0,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7448,0.0,-5.7448,5.7448,0.0,category:charming;category:romance,
AE25TKQUJA5IMNNPR2GNVY6CY5IA,12,exploration,0.65,2,1,1,1,0,0.5,0.0,0.0,0.0,1.0,2.0,1.0,4.5245,2.8168,-1.7077,6.2322,2.8168,category:charming,
AE25UNARITXYLMMUZAETFLUCA6OQ,9,exploration,0.65,2,1,1,1,0,0.5,0.0,0.0,0.0,0.5,1.0,0.5,5.0435,4.7058,-0.3377,5.3812,4.7058,category:musicals,
AE25UPOFUHB7MKDPERGBQU4REHLA,15,exploration,0.65,2,1,1,1,0,0.5,0.0,0.0,0.0,0.5,1.0,0.5,5.9725,4.8732,-1.0993,7.0718,4.8732,category:dreamlike,
AE25UXYQS3RBJBA2TTPM4TTZCWPA,9,exploration,0.65,2,0,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9007,0.0,-4.9007,4.9007,0.0,category:action;category:mystery_&_thrillers,
AE25W53HDCWIF3S2C4YTBQJI4ZKQ,12,exploration,0.65,2,0,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6483,0.0,-5.6483,5.6483,0.0,category:historical;category:sports,
AE25WS5G5VQYYJ6O64PE654BEQZA,7,exploration,0.55,2,1,1,1,0,0.5,0.0,0.0,0.0,0.5,1.0,0.5,5.7565,5.2575,-0.4991,6.2556,5.2575,category:historical,
AE25WYX4MIO2QS3HUPSPGDENQ5OQ,10,exploration,0.75,3,2,1,1,0,0.6667,0.0,0.0,0.0,3.0,4.5,1.5,3.6606,2.943,-0.7176,5.0957,2.943,category:mystery_&_thrillers,
AE25X5QK25C7E5YYDT5QWGOG2CTA,6,exploration,0.65,2,1,1,1,0,0.5,0.0,0.0,0.0,3.5,7.0,3.5,5.0329,2.5241,-2.5089,7.5418,2.5241,category:the_tragedies,
AE25YBZTMTCSDF5JUEXNTN4QLIRA,9,exploration,0.65,2,0,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1303,0.0,-4.1303,4.1303,0.0,category:horror;category:suspense,
AE25ZBZKCPUBJEUKUDWSQ2DGB2IA,28,exploration,0.65,2,0,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.898,0.0,-5.898,5.898,0.0,category:animation;category:award_winners_in_movies_&_tv,
AE263RSXAOTB4DN6RDOX5CSJYMQQ,27,exploration,0.65,2,1,1,1,0,0.5,0.0,0.0,0.0,0.5,1.0,0.5,6.3957,4.7854,-1.6103,8.0061,4.7854,category:beautiful,
AE263SYSBBIDXV7QJBV4OPSAUD2Q,15,exploration,0.65,2,1,1,1,0,0.5,0.0,0.0,0.0,4.0,8.0,4.0,4.9579,2.5241,-2.4338,7.3917,2.5241,category:mother's_day_gift_ideas_in_movies_&_tv,
AE2643HKBWNJDXI4IQBQCGLTRWHA,5,exploration,0.65,2,1,1,1,0,0.5,0.0,0.0,0.0,1.0,2.0,1.0,4.9707,3.9821,-0.9886,5.9594,3.9821,category:fox_tv,
AE26455ZB6RLBP3VJCKV75PELT6Q,6,exploration,0.65,2,1,1,1,0,0.5,0.0,0.0,0.0,0.5,1.0,0.5,4.9564,4.3801,-0.5762,5.5326,4.3801,category:adventure,
AE26532QRUFX7USUODBWT5A6PRIQ,5,exploration,0.65,2,1,1,1,0,0.5,0.0,0.0,0.0,1.5,3.0,1.5,4.3329,3.8804,-0.4525,4.7854,3.8804,category:fantasy,
AE266N6IJXAIIXDHUQGDY4GD5KSQ,20,exploration,0.65,2,1,1,1,0,0.5,0.0,0.0,0.0,3.0,6.0,3.0,3.2531,2.5241,-0.729,3.9821,2.5241,category:science_fiction,
AE266UKZUDBLSCOQ2XZ36QFTEW6Q,9,exploration,0.65,2,0,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5397,0.0,-7.5397,7.5397,0.0,category:contemplative;category:inspiring,
AE26BEJRQAVRGFPXZAYAKYIQCHEA,5,exploration,0.65,2,1,1,1,0,0.5,0.0,0.0,0.0,0.5,1.0,0.5,5.1571,3.8804,-1.2766,6.4337,3.8804,category:dark,
AE26BKTUZLNKXFA657UXPDY7K7EQ,11,exploration,0.75,3,0,1,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5987,0.0,-7.5987,7.5987,0.0,category:award_winners_in_movies_&_tv;category:oscar_central;category:past_oscar_winners,
AE26BMD3RGSNXT7ZXYY373BMWQZA,5,exploration,0.65,2,0,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0612,0.0,-7.0612,7.0612,0.0,"category:arts,_entertainment,_and_culture;category:bold",
AE26CGLCA3TPUGOFLYSPZ7VJEQWA,12,exploration,0.55,2,1,1,1,0,0.5,0.0,0.0,0.0,4.5,9.0,4.5,3.4521,2.5241,-0.928,4.3801,2.5241,category:suspense,
AE26CKUHCONSSU4DOHU2XWIH6CKA,5,exploration,0.65,2,0,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4261,0.0,-5.4261,5.4261,0.0,category:christmas;category:holidays_&_seasonal,
AE26CTO5GJNR52EVFCHZLFEVRXDQ,7,exploration,0.65,2,1,1,1,0,0.5,0.0,0.0,0.0,2.5,5.0,2.5,5.2804,3.5909,-1.6895,6.97,3.5909,category:heartwarming,
AE26CUTZ3I45NHE2J64LC2JWPCPA,8,exploration,0.65,2,1,1,1,0,0.5,0.0,0.0,0.0,0.5,1.0,0.5,5.0079,5.0411,0.0332,4.9746,5.0411,category:music_videos_&_concerts,
AE26DBIMJTWQUYKEB75B5E3LTE6A,9,exploration,0.65,2,1,1,1,0,0.5,0.0,0.0,0.0,1.0,2.0,1.0,4.6301,2.5241,-2.106,6.7362,2.5241,category:thrilling,
AE26DIN5RJVLKQWNO2RF4PKX33LA,8,exploration,0.65,2,1,1,1,0,0.5,0.0,0.0,0.0,2.0,4.0,2.0,5.3776,3.7852,-1.5924,6.97,3.7852,category:heartwarming,
AE26EMRGZSSQAOBWTULPM6KYW5NA,27,exploration,0.55,2,1,1,1,0,0.5,0.0,0.0,0.0,0.5,1.0,0.5,4.5429,4.3801,-0.1628,4.7058,4.3801,category:action,
AE26GXELYOX5D3MC3YPFS5S5BEQQ,29,exploration,0.75,2,0,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.545,0.0,-7.545,7.545,0.0,category:blaxploitation;category:cult_movies,
AE26H73PTAQXTWJE6TIDICFCMRIQ,5,exploration,0.65,2,1,1,1,0,0.5,0.0,0.0,0.0,3.0,6.0,3.0,3.9289,2.8168,-1.1122,5.0411,2.8168,category:sports,
AE26I23YLAUEGIL4ZH3QFWSDMXKQ,12,exploration,0.65,2,1,1,1,0,0.5,0.5,1.0,0.5,0.5,1.0,0.5,5.5155,4.098,-1.4175,6.933,4.098,category:sci-fi_action,
AE26J4F7HGSLGLRL5LNNJGQVBQ3A,7,exploration,0.65,2,1,1,1,0,0.5,0.0,0.0,0.0,1.0,2.0,1.0,4.1811,4.3801,0.199,3.9821,4.3801,category:science_fiction,
AE26JBQLYB4V4S62UBUM34RESNZQ,8,exploration,0.75,2,0,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4412,0.0,-5.4412,5.4412,0.0,category:musicals;category:westerns,
AE26JJS4XGQUSJVNP6UKZ3PUAVWQ,8,exploration,0.65,3,1,1,2,0,0.3333,0.0,0.0,0.0,1.6667,5.0,3.3333,6.3142,3.0693,-3.2449,7.9366,3.0693,category:oscar_central;category:past_oscar_winners,
AE26K7BRMGIDXMJQ2AR6UQ5V4CVA,6,exploration,0.65,2,1,1,1,0,0.5,0.0,0.0,0.0,1.0,2.0,1.0,5.7084,5.0411,-0.6673,6.3757,5.0411,category:tense,
AE26L6HXY4XYDL7S2D4O2537VP6A,6,exploration,0.65,2,1,1,1,0,0.5,0.0,0.0,0.0,0.5,1.0,0.5,6.5314,6.0261,-0.5053,7.0367,6.0261,category:silent_films,
AE26LIE7I5FFT3ABUE2GCORWSW2A,6,exploration,0.65,2,1,1,1,0,0.5,0.0,0.0,0.0,1.0,2.0,1.0,4.9478,3.9821,-0.9657,5.9135,3.9821,category:hbo,
AE26M6ZIMP2HNLJT5V4IQWNHVEZQ,6,exploration,0.65,3,0,1,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7399,0.0,-7.7399,7.7399,0.0,category:award_winners_in_movies_&_tv;category:oscar_central;category:oscar_nominees,
AE26MNC3LMKJ4B5L54A32EEUNJ3Q,5,exploration,0.65,2,1,1,1,0,0.5,0.0,0.0,0.0,0.5,1.0,0.5,5.3178,4.3801,-0.9377,6.2556,4.3801,category:historical,
AE26N5BRXPJ6PH2RXRAZFSMUJ2HQ,13,exploration,0.75,3,1,1,2,0,0.3333,0.0,0.0,0.0,0.3333,1.0,0.6667,5.5209,7.3917,1.8709,4.5854,7.3917,category:musicals_&_performing_arts;category:science_fiction_&_fantasy,
AE26OFYFMTNV5KLKSWC46OICJJ4A,31,exploration,0.65,3,2,1,1,0,0.6667,0.0,0.0,0.0,4.0,6.0,2.0,3.574,2.6704,-0.9036,5.3812,2.6704,category:musicals,
AE26PNURL7NH4YBPLHBHTZ3HXI4A,8,exploration,0.65,2,1,1,1,0,0.5,0.0,0.0,0.0,2.0,4.0,2.0,5.4114,2.8168,-2.5947,8.0061,2.8168,category:beautiful,
AE26QWXI2OZ4KCJPKNB6YZTNBR5Q,7,exploration,0.55,2,0,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4261,0.0,-5.4261,5.4261,0.0,category:christmas;category:holidays_&_seasonal,
AE26R3R5SMWC6VKTMHU3JEZ62TYA,13,exploration,0.65,2,1,1,1,0,0.5,0.0,0.0,0.0,1.0,2.0,1.0,5.6751,4.3801,-1.2949,6.97,4.3801,category:western,
AE26RHFX4KZYHUFQFDYW7BFYL7UQ,12,exploration,0.55,2,1,1,1,0,0.5,0.0,0.0,0.0,3.5,7.0,3.5,3.4521,2.5241,-0.928,4.3801,2.5241,category:suspense,
AE26RKP6N7SYFZEB2MGLWVKL3KEQ,11,exploration,0.65,2,0,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6335,0.0,-5.6335,5.6335,0.0,category:foreign_films;category:romance,
AE26SXRJIFAPNTGC6NNYHT76XBZQ,8,exploration,0.65,2,1,1,1,0,0.5,0.0,0.0,0.0,1.5,3.0,1.5,3.9713,3.0693,-0.902,4.8732,3.0693,category:animation,
AE26TVIQOYHONBRHCY33RC7VNQBQ,5,exploration,0.65,2,0,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2029,0.0,-5.2029,5.2029,0.0,category:adventure;category:animation,
AE26VIRMWPRD4HTYOJBJ6I35O7WA,7,exploration,0.65,2,0,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.1486,0.0,-8.1486,8.1486,0.0,category:oscar_central;category:oscar_nominees,
AE26WLESPM5DYE2W7BOEQHPLWXKQ,10,exploration,0.75,3,2,1,1,0,0.6667,0.0,0.0,0.0,2.0,3.0,1.0,4.649,4.3433,-0.3057,5.2604,4.3433,category:bbc,
AE26X64ZG6MTJ7R7H44M5HKSMGKQ,5,exploration,0.65,2,1,1,1,0,0.5,0.0,0.0,0.0,0.5,1.0,0.5,5.0699,4.3801,-0.6897,5.7596,4.3801,category:emotional,
AE26YA37NS3KULWVLTHEIZL5ZHKQ,9,exploration,0.75,2,0,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8406,0.0,-5.8406,5.8406,0.0,category:action;category:mystery_&_suspense,
AE272VXZDELD5CSORCDLGGRSX4EQ,7,exploration,0.65,2,1,1,1,0,0.5,0.0,0.0,0.0,1.0,2.0,1.0,6.6376,6.2556,-0.382,7.0196,6.2556,category:ambitious,
AE272XTIYQXC5R7SKOJTFM7ILE4Q,39,exploration,0.55,2,1,1,1,0,0.5,0.0,0.0,0.0,4.5,9.0,4.5,3.4521,2.5241,-0.928,4.3801,2.5241,category:suspense,
AE272YDLJ3TS6X7AZ3IWZNOZ47MQ,9,exploration,0.65,4,2,1,2,0,0.5,0.25,0.5,0.25,3.25,6.5,3.25,4.2633,3.3994,-0.8639,5.1272,3.3994,category:animation;category:musicals,
AE2737OEHKN7GM3OR2H6XJXXQEIQ,7,exploration,0.65,2,0,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7589,0.0,-5.7589,5.7589,0.0,category:adventure;category:compelling,
AE274P7TIS3BSHSM354PQARWYAQA,11,exploration,0.65,2,1,1,1,0,0.5,0.0,0.0,0.0,3.0,6.0,3.0,3.8099,2.5241,-1.2858,5.0957,2.5241,category:mystery_&_thrillers,
AE2755YQKH2AXOXNYYDPF6X2NDHQ,15,exploration,0.65,2,1,1,1,0,0.5,0.0,0.0,0.0,2.5,5.0,2.5,3.8011,2.8168,-0.9843,4.7854,2.8168,category:fantasy,
AE275G6HSANTE33FGGINP464B44A,6,exploration,0.65,2,1,1,1,0,0.5,0.0,0.0,0.0,0.5,1.0,0.5,5.3061,4.3801,-0.926,6.2322,4.3801,category:charming,
AE277PP73NK5KJZRDN3J5KWZ3GUQ,30,exploration,0.65,2,0,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4598,0.0,-5.4598,5.4598,0.0,category:fantasy;category:fun,
AE27BAQSLQGI35KNZVTJFHKQJM5A,5,exploration,0.65,2,1,1,1,0,0.5,0.0,0.0,0.0,1.5,3.0,1.5,4.3433,3.5909,-0.7524,5.0957,3.5909,category:mystery_&_thrillers,
AE27BVH6EDKO5RPVSYYBEHGPYTGQ,13,exploration,0.65,2,1,1,1,0,0.5,0.5,1.0,0.5,3.0,6.0,3.0,3.8922,2.5241,-1.3682,5.2604,2.5241,category:bbc,
AE27C72KZHPQWAC7LMOWLRWBEVJQ,5,exploration,0.65,2,0,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6449,0.0,-7.6449,7.6449,0.0,category:award_winners_in_movies_&_tv;category:golden_globe_central,
AE27CEQNHTKK3HTERFM2ACIQCRPA,13,exploration,0.65,2,0,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5429,0.0,-4.5429,4.5429,0.0,category:action;category:suspense,
AE27D27T3IPTKKISGBCPTGMTUPJA,7,exploration,0.65,2,0,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0435,0.0,-5.0435,5.0435,0.0,category:action;category:musicals,
AE27DMJYOYDUOCQM4LMIC6LNX5DQ,9,exploration,0.75,3,1,1,2,0,0.3333,0.0,0.0,0.0,2.6667,8.0,5.3333,4.6048,2.8168,-1.788,5.4988,2.8168,category:classical;category:musicals_&_performing_arts,
AE27DTUHVWP3QSVT3TUP3KOJVQ2A,9,exploration,0.65,2,1,1,1,0,0.5,0.0,0.0,0.0,1.0,2.0,1.0,5.6099,5.2604,-0.3495,5.9594,5.2604,category:fox_tv,
AE27F3R7EF7CJ4IT35ZCIYX2IN6A,19,exploration,0.65,2,0,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6933,0.0,-8.6933,8.6933,0.0,category:emmy_central;category:past_emmy_winners,
AE27F6MGAER2AX3RHMU637Y6YL3A,8,exploration,0.65,2,1,1,1,0,0.5,0.0,0.0,0.0,1.0,2.0,1.0,4.4383,3.0693,-1.3689,5.8072,3.0693,category:art_house_&_international,
AE27G4EPRPCBKVA47ZCCH5UJ7REA,9,exploration,0.65,1,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6314,0.0,-7.6314,7.6314,0.0,category:campy,
AE27IX46ZQHL3LGA2KNS5OBQZQKA,13,exploration,0.65,2,0,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8151,0.0,-5.8151,5.8151,0.0,category:bbc;category:pbs,
AE27KM4EBYNGWMI7YOBEXSBPW2LA,8,exploration,0.65,2,1,1,1,0,0.5,0.0,0.0,0.0,0.5,1.0,0.5,4.9217,4.8732,-0.0485,4.9703,4.8732,category:anime,
AE27M3YSU36LJU2BKA3YKV47VFEQ,16,exploration,0.65,2,1,1,1,0,0.5,0.0,0.0,0.0,1.0,2.0,1.0,5.6751,4.3801,-1.2949,6.97,4.3801,category:western,
AE27NC64SCIMSC23GPAVMHWOP6UQ,6,exploration,0.7,2,1,1,1,0,0.5,0.0,0.0,0.0,2.0,4.0,2.0,4.5854,4.098,-0.4874,5.0729,4.098,category:musicals_&_performing_arts,
AE27NHMO2VWDSCCEP4A53GTX7YJA,11,exploration,0.65,2,1,1,1,0,0.5,0.0,0.0,0.0,3.5,7.0,3.5,4.6474,2.5241,-2.1234,6.7708,2.5241,"category:arts,_entertainment,_and_culture",
AE27OBJJJ6DYJZADHKQQ7Z3KRKFA,5,exploration,0.65,2,1,1,1,0,0.5,0.0,0.0,0.0,4.5,9.0,4.5,3.4521,2.5241,-0.928,4.3801,2.5241,category:suspense,
AE27OD4OZRVYWRUIVHCQ45WNM3IA,15,exploration,0.65,2,1,1,1,0,0.5,0.0,0.0,0.0,2.0,4.0,2.0,4.2253,3.0693,-1.1559,5.3812,3.0693,category:musicals,
AE27OKYZO452YNNLXIDN5G4QX3BA,7,exploration,0.55,2,1,1,1,0,0.5,0.0,0.0,0.0,4.0,8.0,4.0,3.4521,2.5241,-0.928,4.3801,2.5241,category:suspense,
AE27OQTZXIZKIFLFJGAUNN6326RA,7,exploration,0.65,2,1,1,1,0,0.5,0.0,0.0,0.0,0.5,1.0,0.5,4.88,4.7854,-0.0946,4.9746,4.7854,category:music_videos_&_concerts,
